Price~Bedrooms~Bathrooms~Size~Street Address~Neighborhood~Borough
$2,400/mo~1bd~1ba~750 sqft~258 Wyckoff St #1~Boerum Hill~ Brooklyn, NY
$2,100/mo~1bd~1ba~~667 Meeker Ave #4F~Greenpoint~ Brooklyn, NY
$1,995/mo~1bd~1ba~~480 Clinton Ave #C2~Clinton Hill~ Brooklyn, NY
$2,200/mo~1bd~1ba~~223 Franklin St #3R~Greenpoint~ Brooklyn, NY
$2,000/mo~1bd~1ba~~774 Franklin Ave #1B~Crown Heights~ Brooklyn, NY
$2,500/mo~3bd~1ba~1,200 sqft~285 Nostrand Ave #3~Bedford Stuyvesant~ Brooklyn, NY
$2,500/mo~3bd~1ba~1,600 sqft~2-1144 Blake Ave #2~East New York~ Brooklyn, NY
$2,000/mo~1bd~1ba~~480 Sackett St #3~Gowanus~ Brooklyn, NY
$2,150/mo~3bd~1ba~~1601 Park Pl #2B~Crown Heights~ Brooklyn, NY
$2,200/mo~3bd~2ba~756 sqft~1798 Pacific St #2~Crown Heights~ Brooklyn, NY
$1,400/mo~Studio~1ba~550 sqft~2909 Ocean Ave #3H~Sheepshead Bay~ Brooklyn, NY
$4,000/mo~1bd~1ba~714 sqft~561 Pacific St #403~Park Slope~ Brooklyn, NY
$3,275/mo~1bd~1ba~~54 Noll St #6691~Bushwick~ Brooklyn, NY
$2,645/mo~1bd~1ba~~50 Clarkson Ave #1709~Flatbush~ Brooklyn, NY
$2,700/mo~1bd~1ba~688 sqft~15 E 19th St #4B~Flatbush~ Brooklyn, NY
$3,500/mo~1bd~1ba~~489 Washington Ave #3-A~Clinton Hill~ Brooklyn, NY
$4,000/mo~2bd~2ba~~350 Clarkson Ave #726~Flatbush~ Brooklyn, NY
$3,248/mo~4bd~1.5ba~~437 Throop Ave #4L~Bedford Stuyvesant~ Brooklyn, NY
$3,646/mo~4bd~2ba~~586 Hart St #3SO~Bushwick~ Brooklyn, NY
$4,600/mo~2bd~2ba~~125 Borinquen Pl #404~Williamsburg~ Brooklyn, NY
$4,600/mo~2bd~2ba~~125 Borinquen Pl #406~Williamsburg~ Brooklyn, NY
$4,600/mo~2bd~2ba~~125 Borinquen Pl #608~Williamsburg~ Brooklyn, NY
$4,490/mo~2bd~2ba~~228 7th Ave #2~Park Slope~ Brooklyn, NY
$3,250/mo~1bd~1ba~~564 Saint Johns Pl #817~Crown Heights~ Brooklyn, NY
$4,200/mo~2bd~2ba~~941 Washington Ave #650~Crown Heights~ Brooklyn, NY
$5,800/mo~2bd~2ba~1,107 sqft~691 Sackett St #3~Park Slope~ Brooklyn, NY
$4,695/mo~2bd~1.5ba~~471 Keap St #1BEE~Williamsburg~ Brooklyn, NY
$5,500/mo~2bd~2ba~986 sqft~66 Rockwell Pl #11G~Fort Greene~ Brooklyn, NY
$3,000/mo~2bd~1ba~~340 Evergreen Ave #523~Bushwick~ Brooklyn, NY
$2,677/mo~1bd~1ba~~342 Eldert St #19GJ~Bushwick~ Brooklyn, NY
$4,450/mo~1bd~1ba~800 sqft~75 Poplar St #3L~Brooklyn Heights~ Brooklyn, NY
$2,650/mo~Studio~1ba~~54 Noll St #8909~Bushwick~ Brooklyn, NY
$3,250/mo~Studio~1ba~501 sqft~338 Berry St #2F~Williamsburg~ Brooklyn, NY
$1,950/mo~Studio~1ba~550 sqft~742 Lincoln Pl #D3~Crown Heights~ Brooklyn, NY
$1,900/mo~Studio~1ba~~1103 Bushwick Ave #3~Bushwick~ Brooklyn, NY
$2,999/mo~Studio~1ba~700 sqft~156 Hope St #4C~Williamsburg~ Brooklyn, NY
$2,600/mo~1bd~1ba~~420 Tompkins Ave #4C~Bedford Stuyvesant~ Brooklyn, NY
$3,954/mo~2bd~2ba~918 sqft~125 Parkside Ave #1B~Flatbush~ Brooklyn, NY
$3,200/mo~2bd~2ba~~412 Herkimer St #3B~Bedford Stuyvesant~ Brooklyn, NY
$1,800/mo~Studio~1ba~~1142 Lafayette Ave #1B~Bushwick~ Brooklyn, NY
$2,500/mo~1bd~1ba~~5110 5th Ave #2C~Sunset Park~ Brooklyn, NY
$2,400/mo~1bd~1ba~~412 Herkimer St #2D~Bedford Stuyvesant~ Brooklyn, NY
$4,400/mo~2bd~2ba~~123 Linden Blvd #17A~Flatbush~ Brooklyn, NY
$5,600/mo~2bd~2ba~~333 Greene Ave #8E~Bedford Stuyvesant~ Brooklyn, NY
$2,950/mo~2bd~2ba~950 sqft~625 E 18th St #5L~Flatbush~ Brooklyn, NY
$3,033/mo~1bd~1ba~707 sqft~123 Parkside Ave #3C~Flatbush~ Brooklyn, NY
$3,113/mo~1bd~1ba~~22 Caton Pl #2K~Windsor Terrace~ Brooklyn, NY
$4,200/mo~1bd~1ba~660 sqft~385 Union Ave #M~Williamsburg~ Brooklyn, NY
$2,800/mo~1bd~1ba~843 sqft~2481 Ocean Ave #5D~Sheepshead Bay~ Brooklyn, NY
$1,850/mo~1bd~1ba~816 sqft~444 Avenue X #7G~Gravesend~ Brooklyn, NY
$3,495/mo~1bd~1ba~900 sqft~90 Lafayette Ave~Fort Greene~ Brooklyn, NY
$5,500/mo~3bd~2ba~2,300 sqft~7619 Colonial Rd~Bay Ridge~ Brooklyn, NY
$7,500/mo~3bd~2ba~~1 Lincoln Pl #3/4C~Park Slope~ Brooklyn, NY
$2,950/mo~1bd~1ba~636 sqft~10 Montieth St #752~Bushwick~ Brooklyn, NY
$2,400/mo~1bd~1ba~592 sqft~301 Sullivan Pl #3R~Crown Heights~ Brooklyn, NY
$2,820/mo~1bd~1ba~~375 Grove St #2B~Bushwick~ Brooklyn, NY
$1,750/mo~Studio~1ba~~834 Herkimer St #1S~Bedford Stuyvesant~ Brooklyn, NY
$5,300/mo~2bd~2ba~~152 Withers St #3S~Williamsburg~ Brooklyn, NY
$3,000/mo~1bd~1ba~~69 Central Ave #1~Bushwick~ Brooklyn, NY
$3,300/mo~1bd~1ba~700 sqft~414A Clinton St #1~Carroll Gardens~ Brooklyn, NY
$3,050/mo~1bd~1ba~~949 Willoughby Ave #208~Bushwick~ Brooklyn, NY
$2,649/mo~1bd~1ba~~1030 Carroll St #5E~Crown Heights~ Brooklyn, NY
$4,650/mo~2bd~2ba~934 sqft~10 Montieth St #628~Bushwick~ Brooklyn, NY
$3,800/mo~2bd~2.5ba~1,400 sqft~100 Malcolm X Blvd~Bedford Stuyvesant~ Brooklyn, NY
$5,834/mo~2bd~2ba~940 sqft~475 Clermont Ave #1036~Fort Greene~ Brooklyn, NY
$3,200/mo~2bd~2ba~1,099 sqft~734 E 5th St #2R~Kensington~ Brooklyn, NY
$3,400/mo~1bd~1ba~~200 N 11th St #3M~Williamsburg~ Brooklyn, NY
$1,999/mo~Studio~1ba~300 sqft~576 6th Ave #1F~Park Slope~ Brooklyn, NY
$3,385/mo~3bd~2ba~~277 Malcolm X Blvd #2A~Bedford Stuyvesant~ Brooklyn, NY
$2,600/mo~1bd~1ba~1,000 sqft~50 Ocean Pkwy #4G~Windsor Terrace~ Brooklyn, NY
$2,995/mo~Studio~1ba~441 sqft~205 N 9th St #2F~Williamsburg~ Brooklyn, NY
$3,000/mo~2bd~2ba~~5110 5th Ave #3A~Sunset Park~ Brooklyn, NY
$1,995/mo~1bd~1ba~710 sqft~4114 9th Ave #6H~Sunset Park~ Brooklyn, NY
$13,500/mo~2bd~3ba~2,119 sqft~70 Washington St #5TU~DUMBO~ Brooklyn, NY
$2,150/mo~1bd~1ba~900 sqft~4800 14th Ave #5E~Borough Park~ Brooklyn, NY
$2,750/mo~Studio~1ba~~564 Saint Johns Pl #621~Crown Heights~ Brooklyn, NY
$2,000/mo~Studio~1ba~457 sqft~190 Garfield Pl #3G~Park Slope~ Brooklyn, NY
$4,360/mo~1bd~1ba~900 sqft~275 Park Ave #7Q~Clinton Hill~ Brooklyn, NY
$2,700/mo~Studio~1ba~550 sqft~1 Duffield St #501~Fort Greene~ Brooklyn, NY
$1,740/mo~Studio~1ba~~2100 Beekman Pl #6~Prospect Lefferts Gardens~ Brooklyn, NY
$1,900/mo~Studio~1ba~~215 Macon St #4L~Bedford Stuyvesant~ Brooklyn, NY
$4,600/mo~2bd~2ba~~555 Waverly Ave #8S~Clinton Hill~ Brooklyn, NY
$3,000/mo~Studio~1ba~~156 Hope St #5D~Williamsburg~ Brooklyn, NY
$1,500/mo~Studio~1ba~~1115 Willmohr St #5J~East Flatbush~ Brooklyn, NY
$3,500/mo~Studio~1ba~435 sqft~107 Columbia Hts #8N~Brooklyn Heights~ Brooklyn, NY
$3,200/mo~1bd~1ba~800 sqft~511 Hicks St #2~Cobble Hill~ Brooklyn, NY
$2,900/mo~1bd~1ba~481 sqft~411 14th St #3R~Park Slope~ Brooklyn, NY
$3,100/mo~1bd~1ba~~555 Waverly Ave #5Y~Clinton Hill~ Brooklyn, NY
$6,500/mo~5bd~5ba~3,600 sqft~Address Not Disclosed~Mill Basin~ Brooklyn, NY
$11,500/mo~4bd~3.5ba~2,650 sqft~43 Douglass St #1~Carroll Gardens~ Brooklyn, NY
$4,900/mo~4bd~4ba~~133 23rd St #2C~Greenwood~ Brooklyn, NY
$6,000/mo~3bd~3.5ba~3,000 sqft~Address Not Disclosed~Manhattan Beach~ Brooklyn, NY
$3,000/mo~3bd~1ba~~40 Wyckoff St #7~Boerum Hill~ Brooklyn, NY
$3,299/mo~3bd~1ba~~260 Pacific St #5F~Boerum Hill~ Brooklyn, NY
$2,500/mo~2bd~1ba~1,000 sqft~296 Atlantic Ave #1~Boerum Hill~ Brooklyn, NY
$2,199/mo~3bd~1ba~~267 20th St #2~Greenwood~ Brooklyn, NY
$1,700/mo~2bd~1ba~~285 19th St #1B~Greenwood~ Brooklyn, NY
$5,000/mo~3bd~1ba~~1 Duffield St #322~Fort Greene~ Brooklyn, NY
$2,000/mo~3bd~1ba~875 sqft~166 27th St #3~Greenwood~ Brooklyn, NY
$2,450/mo~3bd~1ba~~284 14th St #1L~Park Slope~ Brooklyn, NY
$4,100/mo~4bd~2ba~~15 Hunterfly Pl~Bedford Stuyvesant~ Brooklyn, NY
$4,100/mo~4bd~2ba~~15 Hunterfly Pl~Bedford Stuyvesant~ Brooklyn, NY
$1,575/mo~Studio~1ba~600 sqft~8855 Bay Pkwy #7~Bath Beach~ Brooklyn, NY
$1,900/mo~2bd~1ba~~44 Lincoln Ave #2~East New York~ Brooklyn, NY
$3,000/mo~4bd~1ba~1,200 sqft~26 Varick St #2~Greenpoint~ Brooklyn, NY
$2,800/mo~3bd~1ba~1,100 sqft~463 3rd Ave #2A~Gowanus~ Brooklyn, NY
$2,099/mo~3bd~1ba~~2344 Pacific St #2~Ocean Hill~ Brooklyn, NY
$4,500/mo~4bd~1ba~800 sqft~65 S 8th St #3~Williamsburg~ Brooklyn, NY
$2,350/mo~3bd~1ba~~1208 Nostrand Ave #1R~Prospect Lefferts Gardens~ Brooklyn, NY
$2,295/mo~3bd~1ba~~547 Court St #2A~Carroll Gardens~ Brooklyn, NY
$2,295/mo~3bd~1ba~900 sqft~1112 Cortelyou Rd #3~Flatbush~ Brooklyn, NY
$2,100/mo~3bd~1ba~~808 40th St #2F~Sunset Park~ Brooklyn, NY
$1,900/mo~2bd~1ba~~33 Buffalo Ave #2L~Bedford Stuyvesant~ Brooklyn, NY
$2,200/mo~2bd~1ba~1,000 sqft~214 Kingsland Ave #3L~Greenpoint~ Brooklyn, NY
$1,995/mo~2bd~1ba~800 sqft~466 3rd Ave #3F~Gowanus~ Brooklyn, NY
$1,900/mo~2bd~1ba~~Address Not Disclosed~Sheepshead Bay~ Brooklyn, NY
$2,850/mo~4bd~1.5ba~1,250 sqft~6726 15th Ave #3~New Utrecht~ Brooklyn, NY
$4,800/mo~4bd~2ba~~132 Meserole St #4N~Williamsburg~ Brooklyn, NY
$1,525/mo~Studio~1ba~500 sqft~8855 Bay Pkwy #S4~Bath Beach~ Brooklyn, NY
$1,750/mo~Studio~1ba~~657 Meeker Ave #4B~Greenpoint~ Brooklyn, NY
$1,799/mo~3bd~1ba~~935 41st St #2~Borough Park~ Brooklyn, NY
$2,000/mo~3bd~1ba~800 sqft~632 Hendrix St #2~East New York~ Brooklyn, NY
$1,850/mo~2bd~1ba~740 sqft~2646 Haring St #9302~Sheepshead Bay~ Brooklyn, NY
$2,100/mo~3bd~1ba~1,000 sqft~72 Stryker St~Gravesend~ Brooklyn, NY
$1,700/mo~2bd~1ba~800 sqft~Address Not Disclosed~New Utrecht~ Brooklyn, NY
$2,190/mo~3bd~1ba~~934 Myrtle Ave #A~Bedford Stuyvesant~ Brooklyn, NY
$3,400/mo~4bd~1ba~1,200 sqft~688 Union St #3R~Park Slope~ Brooklyn, NY
$2,500/mo~3bd~1ba~1,000 sqft~338 Hamilton Ave #2A~Red Hook~ Brooklyn, NY
$1,950/mo~2bd~1ba~~1209 Avenue Z #2A~Sheepshead Bay~ Brooklyn, NY
$1,650/mo~2bd~1ba~750 sqft~506 Ovington Ave #5~Bay Ridge~ Brooklyn, NY
$2,250/mo~3bd~1ba~~2926 W 19th St #3B2~Coney Island~ Brooklyn, NY
$1,800/mo~1bd~1ba~700 sqft~4711 Avenue D #2R~East Flatbush~ Brooklyn, NY
$1,650/mo~1bd~1ba~~609 45th St #E~Sunset Park~ Brooklyn, NY
$2,000/mo~1bd~1ba~700 sqft~2955 Shell Rd #1O~Coney Island~ Brooklyn, NY
$1,950/mo~1bd~1ba~~1047A Herkimer St #1~Bedford Stuyvesant~ Brooklyn, NY
$2,000/mo~1bd~1ba~~1262 Broadway #4L~Bedford Stuyvesant~ Brooklyn, NY
$2,495/mo~1bd~1ba~~924 Metropolitan Ave #204~Williamsburg~ Brooklyn, NY
$1,500/mo~1bd~1ba~~83 Riverdale Ave #2C~Brownsville~ Brooklyn, NY
$2,400/mo~1bd~1ba~900 sqft~87 3rd St #2TF~Gowanus~ Brooklyn, NY
$1,650/mo~1bd~1ba~609 sqft~360 43rd St #1A~Sunset Park~ Brooklyn, NY
$3,200/mo~1bd~1ba~~173 Court St #2A~Boerum Hill~ Brooklyn, NY
$2,800/mo~1bd~1ba~~261 Flatbush Ave #1F1~Prospect Heights~ Brooklyn, NY
$2,000/mo~1bd~1ba~~1041 Hart St #1~Bushwick~ Brooklyn, NY
$1,600/mo~1bd~1ba~700 sqft~1840 81st St #3~Bensonhurst~ Brooklyn, NY
$1,600/mo~1bd~1ba~~361 95th St #J4~Fort Hamilton~ Brooklyn, NY
$2,000/mo~1bd~1ba~~2858 Stillwell Ave #3CC~Coney Island~ Brooklyn, NY
$1,650/mo~1bd~1ba~~2157 Ocean Ave #5F~Sheepshead Bay~ Brooklyn, NY
$2,300/mo~1bd~1ba~~285 9th St #1~Park Slope~ Brooklyn, NY
$1,600/mo~1bd~1ba~~8735 Bay Pkwy #4~Bath Beach~ Brooklyn, NY
$1,750/mo~1bd~1ba~~89 Crooke Ave #2I~Flatbush~ Brooklyn, NY
$1,800/mo~1bd~1ba~~190 E 21st St #3C~Flatbush~ Brooklyn, NY
$2,400/mo~1bd~1ba~750 sqft~295 Greene Ave #1~Clinton Hill~ Brooklyn, NY
$1,760/mo~1bd~1ba~~79 Brighton 11 St #2H~Brighton Beach~ Brooklyn, NY
$1,575/mo~1bd~1ba~700 sqft~6711 Fort Hamilton Pkwy #1~Dyker Heights~ Brooklyn, NY
$2,000/mo~1bd~1ba~~2858 Stillwell Ave #1H~Coney Island~ Brooklyn, NY
$1,800/mo~1bd~1ba~~2015 Dorchester Rd #C/11~Flatbush~ Brooklyn, NY
$1,500/mo~1bd~1ba~~1338 Sterling Pl #2C~Crown Heights~ Brooklyn, NY
$2,400/mo~3bd~1ba~~4706 4th Ave #9~Sunset Park~ Brooklyn, NY
$1,900/mo~2bd~1ba~980 sqft~Address Not Disclosed~Bensonhurst~ Brooklyn, NY
$3,495/mo~2bd~1ba~~116 Prospect Park W #3~Park Slope~ Brooklyn, NY
$2,250/mo~3bd~1ba~~1924 70th St #1~Bensonhurst~ Brooklyn, NY
$3,200/mo~3bd~1ba~950 sqft~512 Eastern Pkwy #B1~Crown Heights~ Brooklyn, NY
$2,250/mo~2bd~1ba~800 sqft~8854 17th Ave #1F~Bath Beach~ Brooklyn, NY
$2,750/mo~3bd~1ba~~386 E 23rd St #3~Flatbush~ Brooklyn, NY
$2,850/mo~2bd~1ba~800 sqft~885 Rogers Ave #316~Flatbush~ Brooklyn, NY
$1,800/mo~1bd~1ba~850 sqft~3096 Brighton 6 St #E4~Brighton Beach~ Brooklyn, NY
$2,799/mo~3bd~1ba~~629 Westminster Rd #2~Flatbush~ Brooklyn, NY
$1,850/mo~2bd~1ba~~8422 13th Ave #2f~Dyker Heights~ Brooklyn, NY
$1,950/mo~2bd~1ba~850 sqft~1471 Bay Ridge Pkwy #3A~New Utrecht~ Brooklyn, NY
$1,950/mo~2bd~1ba~850 sqft~1469 Bay Ridge Pkwy #3A~New Utrecht~ Brooklyn, NY
$1,800/mo~2bd~1ba~750 sqft~7401 17th Ave~Bensonhurst~ Brooklyn, NY
$1,600/mo~1bd~1ba~~2242 Clarendon Rd #4~Flatbush~ Brooklyn, NY
$2,550/mo~2bd~1ba~~2814 W 35th St #1~Coney Island~ Brooklyn, NY
$2,799/mo~3bd~1ba~1,200 sqft~2743 Brighton 7 St #2~Brighton Beach~ Brooklyn, NY
$2,600/mo~3bd~1ba~1,050 sqft~111 E 94th St #2~East Flatbush~ Brooklyn, NY
$2,300/mo~3bd~2ba~1,200 sqft~Address Not Disclosed~Bath Beach~ Brooklyn, NY
$2,695/mo~3bd~1ba~~1283 Rogers Ave #2R~Flatbush~ Brooklyn, NY
$1,600/mo~1bd~1ba~~273 Buffalo Ave #2L~Crown Heights~ Brooklyn, NY
$4,495/mo~4bd~2ba~~569 Morgan Ave #10~Greenpoint~ Brooklyn, NY
$3,399/mo~4bd~2ba~1,012 sqft~91 Menahan St #3~Bushwick~ Brooklyn, NY
$2,990/mo~4bd~1.5ba~1,000 sqft~820 Thomas S Boyland St #2~Brownsville~ Brooklyn, NY
$2,999/mo~4bd~1.5ba~~920 Prospect Pl #2R~Crown Heights~ Brooklyn, NY
$3,198/mo~4bd~2ba~~704 Decatur St #2B~Ocean Hill~ Brooklyn, NY
$2,800/mo~4bd~2ba~900 sqft~428 60th St #3~Sunset Park~ Brooklyn, NY
$2,799/mo~2bd~1ba~~615 E 17th St #5C~Flatbush~ Brooklyn, NY
$2,500/mo~3bd~1ba~~665 Central Ave #3~Bushwick~ Brooklyn, NY
$3,200/mo~3bd~1ba~1,000 sqft~512 Eastern Pkwy #B2~Crown Heights~ Brooklyn, NY
$1,500/mo~Studio~1ba~~1655 Flatbush Ave #C808~Flatlands~ Brooklyn, NY
$2,500/mo~Studio~1ba~~484 Humboldt St #206~Williamsburg~ Brooklyn, NY
$1,475/mo~Studio~1ba~~1543 Park Pl #D7~Crown Heights~ Brooklyn, NY
$2,400/mo~1bd~1ba~600 sqft~244 Hoyt St #4F~Gowanus~ Brooklyn, NY
$1,650/mo~1bd~1ba~500 sqft~1947 65th St #2E~Bensonhurst~ Brooklyn, NY
$2,500/mo~3bd~1ba~~1726 Rockaway Pkwy #2~Canarsie~ Brooklyn, NY
$1,600/mo~1bd~1ba~836 sqft~6701 12th Ave #W2~Dyker Heights~ Brooklyn, NY
$2,550/mo~3bd~1ba~~930 Prospect Pl #B2~Crown Heights~ Brooklyn, NY
$2,750/mo~3bd~1ba~800 sqft~863 Jefferson Ave #2~Bedford Stuyvesant~ Brooklyn, NY
$2,300/mo~2bd~1ba~1,100 sqft~2153 Gerritsen Ave #2~Marine Park~ Brooklyn, NY
$2,400/mo~1bd~1ba~~287 19th St #3~Greenwood~ Brooklyn, NY
$2,050/mo~1bd~1ba~~1068 Putnam Ave #4A~Bedford Stuyvesant~ Brooklyn, NY
$1,650/mo~1bd~1ba~900 sqft~837 53rd St #4~Sunset Park~ Brooklyn, NY
$1,500/mo~1bd~1ba~~1141 71st St #R2~Dyker Heights~ Brooklyn, NY
$1,550/mo~1bd~1ba~752 sqft~272 Dorset St~East Flatbush~ Brooklyn, NY
$2,500/mo~3bd~1ba~900 sqft~443 55th St #2F~Sunset Park~ Brooklyn, NY
$2,800/mo~3bd~1.5ba~1,000 sqft~Address Not Disclosed~Bensonhurst~ Brooklyn, NY
$2,550/mo~3bd~1ba~~201 Marion St #3RIGHT~Bedford Stuyvesant~ Brooklyn, NY
$2,450/mo~3bd~1ba~1,250 sqft~1139 Grant Ave #2~East New York~ Brooklyn, NY
$2,250/mo~3bd~1ba~~446 Fountain Ave #2~East New York~ Brooklyn, NY
$1,850/mo~2bd~1ba~750 sqft~2321 63rd St #1F~Bensonhurst~ Brooklyn, NY
$1,875/mo~2bd~1ba~~2272 63rd St #2~Bensonhurst~ Brooklyn, NY
$2,300/mo~3bd~1ba~~1689 Carroll St #2C~Crown Heights~ Brooklyn, NY
$3,300/mo~4bd~2ba~~338 Starr St #1F~Bushwick~ Brooklyn, NY
$2,299/mo~1bd~1ba~600 sqft~120 Garfield Pl #A5~Park Slope~ Brooklyn, NY
$2,400/mo~3bd~1ba~~105 Utica Ave #1~Crown Heights~ Brooklyn, NY
$3,700/mo~3bd~1ba~~402 19th St #2~Greenwood~ Brooklyn, NY
$2,600/mo~3bd~1ba~~1574 Pitkin Ave #3A~Brownsville~ Brooklyn, NY
$2,949/mo~3bd~1ba~1,200 sqft~512 Eastern Pkwy #B4~Crown Heights~ Brooklyn, NY
$2,299/mo~3bd~1ba~1,000 sqft~717 45th St #2E~Sunset Park~ Brooklyn, NY
$4,360/mo~4bd~2ba~~368 New York Ave #2~Crown Heights~ Brooklyn, NY
$3,100/mo~4bd~2ba~1,100 sqft~1876 W 8th St #1~Gravesend~ Brooklyn, NY
$2,150/mo~1bd~1ba~~897 Broadway #3R~Bedford Stuyvesant~ Brooklyn, NY
$1,650/mo~1bd~1ba~1,000 sqft~2062 73rd St #C4~Bensonhurst~ Brooklyn, NY
$1,600/mo~1bd~1ba~575 sqft~9524 Fort Hamilton Pkwy #101~Fort Hamilton~ Brooklyn, NY
$2,299/mo~3bd~1ba~~8737 16th Ave #2R~Bath Beach~ Brooklyn, NY
$1,625/mo~1bd~1ba~725 sqft~8624 5th Ave #2~Fort Hamilton~ Brooklyn, NY
$1,725/mo~1bd~1ba~~271 Parkside Ave #C~Prospect Lefferts Gardens~ Brooklyn, NY
$2,450/mo~3bd~1ba~1,500 sqft~5411 4th Ave #1R~Sunset Park~ Brooklyn, NY
$2,700/mo~3bd~1ba~750 sqft~1236 Pacific St #1F~Crown Heights~ Brooklyn, NY
$1,800/mo~1bd~1ba~650 sqft~1195 Schenectady Ave #2~East Flatbush~ Brooklyn, NY
$2,050/mo~1bd~1ba~~647 Prospect Pl #9~Crown Heights~ Brooklyn, NY
$2,699/mo~3bd~1ba~843 sqft~1370 Saint Marks Ave #3~Crown Heights~ Brooklyn, NY
$3,600/mo~4bd~1.5ba~1,600 sqft~246 Monroe St #2~Bedford Stuyvesant~ Brooklyn, NY
$2,100/mo~2bd~1ba~800 sqft~576 Kings Hwy #2~Gravesend~ Brooklyn, NY
$2,495/mo~4bd~1.5ba~1,100 sqft~229 Malcolm X Blvd #4~Bedford Stuyvesant~ Brooklyn, NY
$2,450/mo~2bd~1ba~~2175 Bergen St #4Z~Ocean Hill~ Brooklyn, NY
$2,750/mo~2bd~1ba~3,600 sqft~199 Halsey St~Bedford Stuyvesant~ Brooklyn, NY
$2,450/mo~2bd~1ba~~1875 Atlantic Ave #8O~Bedford Stuyvesant~ Brooklyn, NY
$2,600/mo~2bd~1ba~~1084 Rogers Ave #3E~Flatbush~ Brooklyn, NY
$2,650/mo~2bd~1ba~650 sqft~137 Patchen Ave #3R~Bedford Stuyvesant~ Brooklyn, NY
$2,600/mo~2bd~1ba~~850 Flatbush Ave #5C~Flatbush~ Brooklyn, NY
$2,750/mo~2bd~1ba~~824 Lexington Ave #4H~Bedford Stuyvesant~ Brooklyn, NY
$2,500/mo~2bd~1ba~~109 Albany Ave #3~Crown Heights~ Brooklyn, NY
$2,450/mo~2bd~1ba~900 sqft~838 Hancock St~Bedford Stuyvesant~ Brooklyn, NY
$2,462/mo~2bd~1ba~~1511 Park Pl #571~Crown Heights~ Brooklyn, NY
$2,650/mo~2bd~1ba~~834 Lexington Ave #401~Bedford Stuyvesant~ Brooklyn, NY
$2,200/mo~2bd~1ba~~451 46th St #3~Sunset Park~ Brooklyn, NY
$2,375/mo~2bd~1ba~~266 51st St #1~Sunset Park~ Brooklyn, NY
$2,500/mo~2bd~1ba~700 sqft~550 82nd St #1~Bay Ridge~ Brooklyn, NY
$2,700/mo~2bd~1ba~850 sqft~1240 Bedford Ave #3H~Bedford Stuyvesant~ Brooklyn, NY
$2,650/mo~2bd~1ba~800 sqft~1263 Broadway #1L~Bushwick~ Brooklyn, NY
$2,700/mo~2bd~1ba~~1389 Dekalb Ave #3F~Bushwick~ Brooklyn, NY
$2,650/mo~2bd~1ba~~834 Lexington Ave #402~Bedford Stuyvesant~ Brooklyn, NY
$2,000/mo~3bd~1ba~2,320 sqft~206 Hale Ave~East New York~ Brooklyn, NY
$1,431/mo~1bd~1ba~~2926 W 19th St #1S1~Coney Island~ Brooklyn, NY
$3,400/mo~2bd~2ba~~175 Willoughby St #10B~Fort Greene~ Brooklyn, NY
$2,550/mo~3bd~1ba~1,400 sqft~1111 Nostrand Ave #C~Prospect Lefferts Gardens~ Brooklyn, NY
$1,600/mo~1bd~1ba~750 sqft~14 Cass Pl #6B~Brighton Beach~ Brooklyn, NY
$1,800/mo~1bd~1ba~750 sqft~2915 W 5th St #5E~Coney Island~ Brooklyn, NY
$1,625/mo~1bd~1ba~750 sqft~2423 E 23rd St #2R~Sheepshead Bay~ Brooklyn, NY
$1,800/mo~Studio~1ba~500 sqft~107 Pulaski St #3~Bedford Stuyvesant~ Brooklyn, NY
$1,995/mo~Studio~1ba~350 sqft~30 Monroe Pl #1D~Brooklyn Heights~ Brooklyn, NY
$1,375/mo~Studio~1ba~~3215 Avenue H #2BB~Flatbush~ Brooklyn, NY
$1,850/mo~2bd~1ba~~927 Utica Ave #3~East Flatbush~ Brooklyn, NY
$1,800/mo~2bd~1ba~1,100 sqft~1228 E 57th St #2~Flatlands~ Brooklyn, NY
$2,300/mo~2bd~1ba~650 sqft~261 14th St #A4~Park Slope~ Brooklyn, NY
$1,995/mo~2bd~1ba~~378 Montgomery St #6~Crown Heights~ Brooklyn, NY
$2,800/mo~4bd~1ba~~1140 Saint Johns Pl #21~Crown Heights~ Brooklyn, NY
$4,000/mo~4bd~1ba~1,200 sqft~172 Prospect Park W #2L~Park Slope~ Brooklyn, NY
$2,200/mo~2bd~1ba~~285 Pulaski St #3L~Bedford Stuyvesant~ Brooklyn, NY
$2,200/mo~3bd~2ba~~29 Cox Pl #3~East New York~ Brooklyn, NY
$1,795/mo~1bd~1ba~~62 Tompkins Ave #3F~Bedford Stuyvesant~ Brooklyn, NY
$2,650/mo~3bd~1ba~~3011 Fort Hamilton Pkwy #3~Windsor Terrace~ Brooklyn, NY
$2,200/mo~3bd~1ba~~3032 Atlantic Ave #2R~East New York~ Brooklyn, NY
$1,650/mo~2bd~1ba~~1677 85th St #B22~New Utrecht~ Brooklyn, NY
$2,502/mo~3bd~1ba~~2926 W 19th St #3B1~Coney Island~ Brooklyn, NY
$2,000/mo~2bd~1ba~1,800 sqft~68 E 43rd St #2A~East Flatbush~ Brooklyn, NY
$1,850/mo~2bd~1ba~~762 Miller Ave #2~East New York~ Brooklyn, NY
$1,950/mo~2bd~1ba~800 sqft~551 Ridgewood Ave #9~East New York~ Brooklyn, NY
$2,050/mo~2bd~1ba~~2436 E 28th St #1~Sheepshead Bay~ Brooklyn, NY
